Name,Address,City,State,Zip,Services
Malcolm Randall VAMC Tallahassee Clinic,1607 Saint James Court,Tallahassee,Florida 32308,32308,"? MH SUMH ? OP TELE ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? VAMC ? VAF ? 
SE VET CO ALZ PTSD SMI ? CDM CM DEC ES ICM IPC PRS SH SPS PEER ? NRT NSC STU 
TCC ? SMPD ? ADLT SNR YAD ? VO ? AH"
Tallahassee Memorial Hospital Behavioral Health Center,1616 Physicians Drive,Tallahassee,Florida 32308,32308,"? MH SUMH ? HI OP TELE ? PSY ? AT CBT CFT ECT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
MC MD MI PI SF SI ? CO ? DEC ES FPSY IPC ? NRT NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Agency for Community Trt Servs ACTS/Drew Park Trans Housing,4403 West MLK Jr Boulevard,Tampa,Florida 33614,33614,"? MH ? RES ? RTCA ? AT BMT CBT GT IDD IPT PTM ? PVTN ? CLF CSBG MC MD OSF PI SF ? 
SS ? VET CO ? CM ES FPSY HS IPC PRS SH PEER ? SMPD ? ADLT SNR YAD ? AH"
Camelot Community Care Inc Tampa,1410 Tech Boulevard,Tampa,Florida 33619,33619,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? CMHG CSBG MD 
PI SCJJ SF SMHA SWFS ? PA SS ? TAY GL CJ CO HV TRMA PTSD SED SMI ? CM FPSY SPS 
TPC ? SMPD ? CHLD YAD"
Center for Discovery Tampa,2111 West Swann Avenue Suite 202,Tampa,Florida 33606,33606,"? MH SUMH ? OP ? PH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? PI SF ? GL CO 
TRMA PED PTSD ? CM DEC FPSY ? SMPD ? ADLT CHLD YAD"
Families First of Florida,"4902 Eisenhower Boulevard, Suite 315",Tampa,Florida 33634,33634,"? MH ? OP TELE ? OMH ? BMT CBT CFT GT IPT PTM TT ? PVTP ? MD PI SCJJ SF SI SMHA 
SWFS ? TAY SED ? CM COOT SPS TPC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Mental Health Resource Center (MHRC) FACT/Tampa,3104 West Waters Avenue Suite 205,Tampa,Florida 33614,33614,"? MH SUMH ? OP ? OMH ? CBT IDD PTM ? WI ? PVTN ? CMHG SMHA ? SMI ? ACT IMR SH ? 
SMPD ? ADLT SNR YAD ? AH"
Northside Behavioral Health Center,12512 Bruce B Downs Boulevard,Tampa,Florida 33612,33612,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG MC 
MD OSF PI SF SI SMHA ? CO PTSD SED SMI ? ACT CM COOT DEC FPSY SEMP SPS ? STU 
TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Saint Josephs Behav Health Ctr,4918 North Habana Avenue,Tampa,Florida 33614,33614,"? MH SUMH ? HI ? PSY ? AT IPT PTM ? CIT ? PVTN ? CLF CMHG CSBG ITU MC MD MI OSF PI 
SCJJ SF SI SMHA SWFS VAF ? SE CO TRMA SMI ? CDM CM SPS ? NRT STU TCC ? SMON ? 
ADLT CHLD SNR YAD ? AH"
Success 4 Kids and Families Inc,2902 North Armenia Avenue Suite 200,Tampa,Florida 33607,33607,"? MH ? OP ? OMH ? CFT IPT TT ? PVTN ? CLF CSBG MD OSF SF SMHA SWFS ? PA ? TAY 
SED ? CM COOT ICM ? SMON ? ADLT CHLD YAD ? AH ? SP"
Tampa Community Hospital,6001 Webb Road,Tampa,Florida 33615,33615,"? MH SUMH ? HI OP ? PSY ? AT CBT CFT ECT GT IDD IPT PTM ? WI ? PVTP ? MC MD MI PI SF 
SI VAF ? SMI ? COOT ? SMON ? ADLT SNR YAD ? AH ? SP"
Malcolm Randall VAMC The Villages Clinic,8900 SE 165th Mulberry Lane Suite 240,The Villages,Florida 32162,32162,"? MH SUMH ? OP TELE ? BMT CBT GT IPT PTM TT ? CIT WI ? VAMC ? MC MD MI PI SI VAF ? 
VET PTSD SMI ? CDM IPC SH SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO 
? AH"
Meridian Behavioral Healthcare Inc Gilchrist County Clinic,728 NE 7th Street,Trenton,Florida 32693,32693,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? TAY VET MF CJ 
CO HV SED SMI ? CM COOT FPSY SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
LifeStream Behavioral Center Our Turning Point Ranch,19826 East 5th Street,Umatilla,Florida 32784,32784,"? MH ? RES ? RTCC ? BMT CBT GT IPT PTM TT ? PVTN ? CMHG MD PI SF SMHA SWFS ? SS 
? TRMA PTSD ? STU ? SMON ? CHLD ? AH"
Jewish Family and Childrens Serv of Suncoast Inc,777 Shamrock Boulevard,Venice,Florida 34293,34293,"? MH SUMH ? OP ? OMH ? CBT CFT GT IPT TT ? PVTN ? CLF MC MD PI SF SI ? SS ? SE ALZ 
? CM ES FPSY HS SPS ? SMON ? ADLT CHLD SNR YAD ? AH"
Cleveland Clinic Indian River Hospital Behavioral Health Center,1190 37th Street,Vero Beach,Florida 32960,32960,"? MH SUMH ? HI OP TELE ? PSY ? AT CBT DBT ECT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF MC MD MI PI SF SI ? SE CO TRMA SED SMI ? SPS ? NRT NSC STU ? SMON ? ADLT CHLD 
SNR YAD ? AH"
New Horizons of the Treasure Coast Inc,"1910 82nd Avenue, Suite 202",Vero Beach,Florida 32966,32966,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT DBT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SI SMHA ? PA ? CO SMI ? CDM CM COOT FPSY HS ICM 
IMR PRS SH SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? F19"
Suncoast Mental Health Center,1456 Old Dixie Highway,Vero Beach,Florida 32960,32960,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? MD PI SEF SF SI 
SWFS ? CO TRMA PTSD SED SMI ? CM COOT FPSY SPS ? STU ? SMPD ? ADLT CHLD SNR 
YAD ? AH ? SP F19"
Peace River Center Wauchula Office,213 East Orange Street,Wauchula,Florida 33873,33873,"? MH SUMH ? OP ? OMH ? AT CBT CFT GT IDD IPT PTM TT ? PVTN ? CLF MC MD MI OSF PI 
SCJJ SF SI SMHA SWFS ? TRMA PTSD ? FPSY SPS ? STU ? SMPD ? ADLT CHLD SNR YAD ? 
AH"
Cotler Children and Family Services,"11120 South Crown Way, Suite 1",Wellington,Florida 33414,33414,"? MH ? OP ? OMH ? BMT CBT CFT DBT IDD IPT TT ? PVTP ? MC MD MI PI SF ? SS ? CDM 
COOT FPSY SPS ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? SP"
Boys Town South Florida,1655 Palm Beach Lakes Boulevard Suite 102,West Palm Beach,Florida 33401,33401,"? MH ? OP ? OMH ? BMT CBT CFT IPT ? PVTN ? CLF MD MI PI SCJJ SF SWFS ? COOT ? 
SMPD ? CHLD ? AH"
Childrens Place at Homesafe,4826 North Haverhill Road,West Palm Beach,Florida 33417,33417,"? MH SUMH ? RES TELE ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
CSBG MD MI PI SF SI SMHA SWFS ? CO TRMA PTSD SED ? FPSY HS LAD PRS SPS ? SMON 
? CHLD"
Jerome Golden Ctr for Behav Health Synergy,4393 Windsor Avenue,West Palm Beach,Florida 33407,33407,"? MH SUMH ? OP ? OMH ? GT IDD PTM ? CIT ? PVTN ? CLF MC MD OSF PI SF SI SMHA ? PA 
? CO SMI ? CM COOT PRS SEMP SPS ? STU ? SMPD ? ADLT SNR YAD ? AH ? SP F19"
JFK Medical Center North Campus,2201 45th Street,West Palm Beach,Florida 33407,33407,"? MH ? HI OP PHDT TELE ? PSY ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? WI ? 
PVTP ? CLF CMHG CSBG ITU MC MD MI OSF PI SEF SF SI SMHA SWFS VAF ? TAY SE VET 
ADM MF CO TRMA PTSD SED SMI ? ACT CM COOT DEC ES FPSY ICM IPC LAD SPS ? NRT 
NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Multilingual Psychotherapy Center,"1639 Forum Place, Suite 7",West Palm Beach,Florida 33401,33401,"? MH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTP ? MD SF SI ? TAY PTSD SED 
SMI ? CM FPSY ? SMPD ? ADLT CHLD YAD ? SP F19 F28 F67"
Relax Mental Healthcare,2809 Poinsettia Avenue Suites C-D,West Palm Beach,Florida 33407,33407,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM ? WI ? PVTP ? PI SF ? SS ? 
CO TRMA PTSD ? CDM CM COOT DEC ES FPSY IMR IPC PRS VRS ? NRT NSC STU TCC ? 
SMPD ? ADLT SNR YAD"
Remedy Therapy,"3309 Northlake Boulevard, Suite 101",West Palm Beach,Florida 33403,33403,"? MH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? PVTP ? MC PI SF ? TRMA PED 
? SMPD ? ADLT CHLD SNR YAD ? SP"
Saint Marys Medical Center Institute for Mental Health,901 45th Street,West Palm Beach,Florida 33407,33407,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT GT IPT PTM ? WI ? PVTP ? MC MD PI SF VAF ? 
TAY SMI ? CM FPSY ? NRT STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP F19"
Winter Haven Hospital Inc Center for Behavioral Health,1201 1st Street South,Winter Haven,Florida 33880,33880,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CMHG 
MC MD MI OSF PI SEF SF SI SMHA SWFS VAF ? GL PTSD SED SMI ? CM COOT FPSY HS ICM 
IMR PRS SEMP SPS PEER ? NSC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Advent Health Medical Group (AHMG) Psychiatry at Winter Park,1573 West Fairbanks Avenue Suite 100,Winter Park,Florida 32789,32789,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? MC MI PI SF ? CDM DEC 
FPSY IMR ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Boys Town Central Florida,7001 University Boulevard,Winter Park,Florida 32792,32792,"? MH ? OP ? OMH ? BMT CBT CFT IPT ? PVTN ? CLF MD MI PI SCJJ SF SWFS ? COOT ? 
SMPD ? CHLD ? AH"
LaAmistad Adult Program,1600 Dodd Road,Winter Park,Florida 32792,32792,"? MH SUMH ? OP PHDT RES TELE ? RTCA ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT 
? PVTP ? MI PI SF ? TAY GL MF CO TRMA PTSD ? CM DEC ES FPSY IMR IPC PRS SPS ? NRT 
? SMPD ? ADLT SNR YAD ? AH"
Starting Point Behavioral Healthcare,463142 State Road 200,Yulee,Florida 32097,32097,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? GL CJ CO TRMA PTSD SMI 
? CM COOT DEC FPSY HS ICM IPC PRS SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT 
CHLD SNR YAD ? AH ? SP"
